BPA Balancing Authority Load & Total Wind Generation
at 5-minute intervals, last 7 days
Dates: 17Nov2019 - 24Nov2019 (last updated 23Nov2019 21:05:44) Pacific Time
Based on 5-min MW readings from the BPA SCADA system for points 45583, 79687, 79682, 164377, 70681

This represents loads and resources in BPA's Balancing Authority (BA) including some that are not BPA's.
It does not include BPA loads served by transfer, scheduled out of region,
or scheduled to customers with their own BAs such as Seattle and Tacoma

BPA/Technical Operations (TOT-OpInfo@bpa.gov)

Date/Time       	Load	Wind	Hydro	Fossil/Biomass	Nuclear
11/22/2019 17:45	7833	4	8908	513	1165
11/22/2019 17:50	7835	5	8928	511	1164
11/22/2019 17:55	7808	10	8950	510	1163
11/22/2019 18:00	7854	14	8954	515	1167
11/22/2019 18:05	7763	15	9006	510	1165
11/22/2019 18:10	7738	14	8979	513	1164
11/22/2019 18:15	7731	22	9004	508	1164
11/22/2019 18:20	7815	34	8995	514	1166
11/22/2019 18:25	7755	45	8954	511	1164
11/22/2019 18:30	7823	60	8990	517	1165
11/22/2019 18:35	7825	58	8851	515	1170
11/22/2019 18:40	7786	49	8849	512	1164
11/22/2019 18:45	7763	43	8860	513	1164
11/22/2019 18:50	7804	38	8870	513	1165
11/22/2019 18:55	7672	28	8891	514	1166
11/22/2019 19:00	7653	17	8796	508	1166
11/22/2019 19:05	7698	13	8740	509	1167
11/22/2019 19:10	7746	13	8729	511	1168
11/22/2019 19:15	7725	15	8743	512	1169
11/22/2019 19:20	7686	16	8800	516	1167
11/22/2019 19:25	7711	15	8721	514	1168
11/22/2019 19:30	7736	15	8692	515	1175
11/22/2019 19:35	7685	15	8711	514	1174
11/22/2019 19:40	7672	15	8631	516	1172
11/22/2019 19:45	7616	13	8644	515	1169
11/22/2019 19:50	7554	12	8624	513	1169
11/22/2019 19:55	7626	11	8545	516	1170
11/22/2019 20:00	7677	10	8558	515	1169
11/22/2019 20:05	7609	10	8586	514	1170
11/22/2019 20:10	7560	9	8621	519	1167
11/22/2019 20:15	7570	8	8625	513	1170
11/22/2019 20:20	7558	8	8641	515	1169
11/22/2019 20:25	7550	9	8648	515	1170
11/22/2019 20:30	7549	10	8646	514	1169
11/22/2019 20:35	7465	8	8549	514	1170
11/22/2019 20:40	7439	6	8508	515	1169
11/22/2019 20:45	7401	4	8463	525	1169
11/22/2019 20:50	7447	5	8438	533	1170
11/22/2019 20:55	7471	7	8318	531	1171
11/22/2019 21:00	7466	9	8270	524	1171
11/22/2019 21:05	7344	10	8139	526	1170
11/22/2019 21:10	7364	9	7979	516	1170
11/22/2019 21:15	7352	8	7945	524	1170
11/22/2019 21:20	7346	11	7883	526	1170
11/22/2019 21:25	7316	11	7861	523	1174
11/22/2019 21:30	7210	9	7810	527	1172
11/22/2019 21:35	7191	10	7760	526	1170
11/22/2019 21:40	7181	11	7756	526	1167
11/22/2019 21:45	7125	11	7701	519	1170
11/22/2019 21:50	7194	12	7812	521	1171
11/22/2019 21:55	7058	15	7701	517	1175
11/22/2019 22:00	7102	17	7720	520	1169
11/22/2019 22:05	7032	20	7685	517	1176
11/22/2019 22:10	7006	24	7671	508	1176
11/22/2019 22:15	6998	24	7685	502	1170
11/22/2019 22:20	6964	29	7699	511	1169
11/22/2019 22:25	6838	31	7691	506	1170
11/22/2019 22:30	6838	33	7657	513	1170
11/22/2019 22:35	6838	39	7682	501	1170
11/22/2019 22:40	6790	42	7557	507	1176
11/22/2019 22:45	6825	45	7601	505	1170
11/22/2019 22:50	6804	47	7542	505	1171
11/22/2019 22:55	6724	46	7541	505	1172
11/22/2019 23:00	6791	47	7446	504	1171
11/22/2019 23:05	6739	48	7402	505	1171
11/22/2019 23:10	6698	45	7206	506	1170
11/22/2019 23:15	6672	44	7203	504	1172
11/22/2019 23:20	6655	45	7218	506	1176
11/22/2019 23:25	6559	44	7207	504	1170
11/22/2019 23:30	6620	45	7171	502	1175
11/22/2019 23:35	6586	45	7146	502	1170
11/22/2019 23:40	6582	47	7115	501	1175
11/22/2019 23:45	6567	47	7012	503	1170
11/22/2019 23:50	6536	45	6988	504	1170
11/22/2019 23:55	6533	43	6980	500	1171
11/23/2019 00:00	6505	43	7091	513	1174
11/23/2019 00:05	6443	45	7217	508	1170
11/23/2019 00:10	6405	47	7253	513	1170
11/23/2019 00:15	6489	52	7298	512	1175
11/23/2019 00:20	6460	61	7398	506	1171
11/23/2019 00:25	6492	72	7364	504	1171
11/23/2019 00:30	6441	82	7341	501	1171
11/23/2019 00:35	6422	92	7313	502	1170
11/23/2019 00:40	6462	96	7256	502	1171
11/23/2019 00:45	6423	95	7251	504	1170
11/23/2019 00:50	6416	94	7274	505	1171
11/23/2019 00:55	6367	98	7211	501	1170
11/23/2019 01:00	6343	101	7087	502	1174
11/23/2019 01:05	6410	95	7102	504	1169
11/23/2019 01:10	6425	90	7053	503	1170
11/23/2019 01:15	6396	86	7060	500	1172
11/23/2019 01:20	6424	82	7104	505	1170
11/23/2019 01:25	6404	81	7073	504	1171
11/23/2019 01:30	6395	78	7024	504	1169
11/23/2019 01:35	6406	72	7039	502	1170
11/23/2019 01:40	6312	71	7026	501	1176
11/23/2019 01:45	6312	68	7052	503	1175
11/23/2019 01:50	6292	67	7007	503	1171
11/23/2019 01:55	6295	70	7014	500	1175
11/23/2019 02:00	6363	72	7047	500	1171
11/23/2019 02:05	6388	72	7114	503	1169
11/23/2019 02:10	6377	74	7112	506	1175
11/23/2019 02:15	6381	79	7140	502	1170
11/23/2019 02:20	6387	83	7174	503	1170
11/23/2019 02:25	6400	83	7130	503	1169
11/23/2019 02:30	6372	88	7075	500	1172
11/23/2019 02:35	6322	94	7102	501	1172
11/23/2019 02:40	6310	99	7134	502	1170
11/23/2019 02:45	6358	98	7144	502	1170
11/23/2019 02:50	6393	104	7136	500	1170
11/23/2019 02:55	6415	103	7087	502	1170
11/23/2019 03:00	6450	108	7137	504	1175
11/23/2019 03:05	6355	74	7170	503	1169
11/23/2019 03:10	6476	76	7193	502	1170
11/23/2019 03:15	6438	70	7211	506	1171
11/23/2019 03:20	6466	85	7181	502	1170
11/23/2019 03:25	6448	90	7200	502	1171
11/23/2019 03:30	6473	97	7260	503	1172
11/23/2019 03:35	6413	102	7258	504	1172
11/23/2019 03:40	6476	111	7261	501	1170
11/23/2019 03:45	6446	116	7253	506	1169
11/23/2019 03:50	6526	121	7263	504	1173
11/23/2019 03:55	6435	112	7285	502	1170
11/23/2019 04:00	6551	114	7278	506	1172
11/23/2019 04:05	6569	171	7337	506	1171
11/23/2019 04:10	6573	174	7300	505	1171
11/23/2019 04:15	6496	178	7269	505	1170
11/23/2019 04:20	6594	174	7291	502	1170
11/23/2019 04:25	6535	175	7314	503	1169
11/23/2019 04:30	6559	179	7273	506	1172
11/23/2019 04:35	6626	182	7346	506	1169
11/23/2019 04:40	6671	184	7426	504	1170
11/23/2019 04:45	6698	201	7434	501	1170
11/23/2019 04:50	6678	205	7442	504	1170
11/23/2019 04:55	6732	197	7530	504	1170
11/23/2019 05:00	6752	178	7563	501	1170
11/23/2019 05:05	6823	170	7625	505	1170
11/23/2019 05:10	6761	150	7641	507	1170
11/23/2019 05:15	6845	141	7665	507	1174
11/23/2019 05:20	6823	122	7720	506	1173
11/23/2019 05:25	6867	116	7703	510	1170
11/23/2019 05:30	6898	115	7666	509	1171
11/23/2019 05:35	6939	118	7682	513	1171
11/23/2019 05:40	6958	111	7669	513	1170
11/23/2019 05:45	6968	104	7697	512	1169
11/23/2019 05:50	7016	111	7700	513	1171
11/23/2019 05:55	7023	111	7659	513	1176
11/23/2019 06:00	7112	130	7620	513	1175
11/23/2019 06:05	7161	133	7569	510	1170
11/23/2019 06:10	7262	138	7444	512	1170
11/23/2019 06:15	7201	150	7402	514	1170
11/23/2019 06:20	7303	157	7542	516	1170
11/23/2019 06:25	7368	162	7556	512	1171
11/23/2019 06:30	7398	178	7613	514	1171
11/23/2019 06:35	7447	182	7712	512	1172
11/23/2019 06:40	7382	192	7694	512	1170
11/23/2019 06:45	7410	190	7661	515	1171
11/23/2019 06:50	7439	191	7642	517	1170
11/23/2019 06:55	7560	209	7726	515	1171
11/23/2019 07:00	7511	231	7860	517	1170
11/23/2019 07:05	7642	244	8116	515	1170
11/23/2019 07:10	7644	239	8020	514	1170
11/23/2019 07:15	7777	218	8123	519	1172
11/23/2019 07:20	7787	206	8145	516	1171
11/23/2019 07:25	7802	209	8162	512	1172
11/23/2019 07:30	7806	211	8101	514	1170
11/23/2019 07:35	7780	218	8083	513	1170
11/23/2019 07:40	7796	223	8169	515	1172
11/23/2019 07:45	7812	235	8125	515	1171
11/23/2019 07:50	7870	241	8169	515	1170
11/23/2019 07:55	7946	237	8246	513	1170
11/23/2019 08:00	7935	234	8307	512	1170
11/23/2019 08:05	7946	220	8339	512	1173
11/23/2019 08:10	7970	212	8410	511	1172
11/23/2019 08:15	8007	196	8405	508	1170
11/23/2019 08:20	8000	177	8336	510	1171
11/23/2019 08:25	8001	177	8331	510	1172
11/23/2019 08:30	7922	174	8346	513	1170
11/23/2019 08:35	7935	186	8396	512	1170
11/23/2019 08:40	8014	185	8372	515	1170
11/23/2019 08:45	7999	170	8406	515	1171
11/23/2019 08:50	8016	184	8427	514	1170
11/23/2019 08:55	7962	187	8435	511	1171
11/23/2019 09:00	8009	182	8356	508	1170
11/23/2019 09:05	7997	184	8280	507	1172
11/23/2019 09:10	8001	169	8278	510	1170
11/23/2019 09:15	7986	162	8383	509	1171
11/23/2019 09:20	7893	150	8366	512	1174
11/23/2019 09:25	7920	148	8373	509	1170
11/23/2019 09:30	7896	146	8307	506	1170
11/23/2019 09:35	7924	149	8316	505	1171
11/23/2019 09:40	7908	153	8279	508	1172
11/23/2019 09:45	7831	156	8269	511	1169
11/23/2019 09:50	7876	162	8315	511	1170
11/23/2019 09:55	7842	172	8277	509	1174
11/23/2019 10:00	7868	175	8236	508	1170
11/23/2019 10:05	7831	182	8143	505	1172
11/23/2019 10:10	7796	176	8088	505	1172
11/23/2019 10:15	7737	192	7986	506	1170
11/23/2019 10:20	7743	182	7999	507	1172
11/23/2019 10:25	7735	175	7986	506	1170
11/23/2019 10:30	7704	169	8032	506	1171
11/23/2019 10:35	7632	167	7993	506	1170
11/23/2019 10:40	7707	169	7961	505	1170
11/23/2019 10:45	7654	170	7986	505	1170
11/23/2019 10:50	7642	188	7951	504	1171
11/23/2019 10:55	7619	204	7859	500	1169
11/23/2019 11:00	7497	209	7770	505	1170
11/23/2019 11:05	7452	222	7720	504	1175
11/23/2019 11:10	7465	223	7646	504	1170
11/23/2019 11:15	7534	209	7684	507	1170
11/23/2019 11:20	7508	223	7608	509	1169
11/23/2019 11:25	7392	226	7563	509	1169
11/23/2019 11:30	7437	227	7617	513	1170
11/23/2019 11:35	7424	240	7553	512	1169
11/23/2019 11:40	7330	233	7533	511	1176
11/23/2019 11:45	7355	219	7487	510	1170
11/23/2019 11:50	7303	213	7430	510	1171
11/23/2019 11:55	7229	211	7329	506	1169
11/23/2019 12:00	7203	233	7195	503	1170
11/23/2019 12:05	7199	252	7090	504	1172
11/23/2019 12:10	7166	263	7032	504	1169
11/23/2019 12:15	7116	272	7012	505	1170
11/23/2019 12:20	7117	277	7004	503	1171
11/23/2019 12:25	7085	269	7026	506	1170
11/23/2019 12:30	7054	272	7015	507	1169
11/23/2019 12:35	7020	280	6989	509	1169
11/23/2019 12:40	7005	318	6915	510	1172
11/23/2019 12:45	6983	358	6847	513	1170
11/23/2019 12:50	6963	394	6803	506	1169
11/23/2019 12:55	6972	416	6696	509	1171
11/23/2019 13:00	6940	422	6704	509	1170
11/23/2019 13:05	6910	419	6572	511	1170
11/23/2019 13:10	6914	432	6632	507	1170
11/23/2019 13:15	6866	413	6661	506	1170
11/23/2019 13:20	6874	377	6702	507	1175
11/23/2019 13:25	6847	369	6710	504	1172
11/23/2019 13:30	6844	360	6680	509	1170
11/23/2019 13:35	6824	379	6631	509	1170
11/23/2019 13:40	6806	396	6631	505	1170
11/23/2019 13:45	6786	380	6614	505	1169
11/23/2019 13:50	6779	371	6621	506	1170
11/23/2019 13:55	6763	399	6616	505	1170
11/23/2019 14:00	6762	429	6595	501	1168
11/23/2019 14:05	6745	446	6584	504	1175
11/23/2019 14:10	6734	445	6549	508	1171
11/23/2019 14:15	6765	462	6563	509	1170
11/23/2019 14:20	6744	481	6590	507	1172
11/23/2019 14:25	6742	496	6621	508	1170
11/23/2019 14:30	6740	466	6643	505	1170
11/23/2019 14:35	6734	442	6556	504	1170
11/23/2019 14:40	6730	437	6603	509	1170
11/23/2019 14:45	6742	441	6581	508	1170
11/23/2019 14:50	6744	458	6570	503	1169
11/23/2019 14:55	6737	458	6607	509	1167
11/23/2019 15:00	6707	450	6723	507	1170
11/23/2019 15:05	6728	452	6863	507	1169
11/23/2019 15:10	6751	463	6849	506	1168
11/23/2019 15:15	6768	487	6810	507	1170
11/23/2019 15:20	6782	508	6895	504	1169
11/23/2019 15:25	6804	521	6979	506	1170
11/23/2019 15:30	6824	539	6971	507	1170
11/23/2019 15:35	6837	567	6878	505	1175
11/23/2019 15:40	6858	587	6916	508	1170
11/23/2019 15:45	6878	611	6968	506	1169
11/23/2019 15:50	6888	641	7018	508	1171
11/23/2019 15:55	6926	663	7029	507	1175
11/23/2019 16:00	6936	670	7029	504	1170
11/23/2019 16:05	6961	659	7129	509	1170
11/23/2019 16:10	7001	670	7208	506	1170
11/23/2019 16:15	7017	687	7333	507	1170
11/23/2019 16:20	7080	722	7376	505	1176
11/23/2019 16:25	7112	746	7457	505	1170
11/23/2019 16:30	7178	760	7461	510	1170
11/23/2019 16:35	7200	787	7531	512	1170
11/23/2019 16:40	7188	781	7545	510	1170
11/23/2019 16:45	7195	773	7525	509	1171
11/23/2019 16:50	7240	760	7539	509	1169
11/23/2019 16:55	7252	773	7487	508	1171
11/23/2019 17:00	7300	788	7567	506	1170
11/23/2019 17:05	7323	791	7501	505	1169
11/23/2019 17:10	7319	792	7534	504	1171
11/23/2019 17:15	7335	821	7528	507	1169
11/23/2019 17:20	7401	845	7521	508	1173
11/23/2019 17:25	7395	850	7530	510	1171
11/23/2019 17:30	7437	849	7556	508	1171
11/23/2019 17:35	7417	852	7591	509	1169
11/23/2019 17:40	7437	869	7599	509	1170
11/23/2019 17:45	7406	875	7582	507	1169
11/23/2019 17:50	7397	860	7576	505	1174
11/23/2019 17:55	7389	864	7595	505	1170
11/23/2019 18:00	7385	845	7658	508	1170
11/23/2019 18:05	7376	826	7614	507	1170
11/23/2019 18:10	7369	828	7651	507	1170
11/23/2019 18:15	7358	844	7641	510	1170
11/23/2019 18:20	7352	872	7653	507	1170
11/23/2019 18:25	7355	912	7651	506	1170
11/23/2019 18:30	7333	934	7664	510	1170
11/23/2019 18:35	7310	966	7611	509	1173
11/23/2019 18:40	7289	1021	7530	508	1169
11/23/2019 18:45	7298	1083	7551	512	1169
11/23/2019 18:50	7284	1110	7492	508	1171
11/23/2019 18:55	7275	1119	7437	506	1169
11/23/2019 19:00	7254	1086	7340	508	1169
11/23/2019 19:05	7230	1058	7333	510	1170
11/23/2019 19:10	7224	1037	7264	511	1173
11/23/2019 19:15	7238	1021	7243	514	1175
11/23/2019 19:20	7218	1027	7204	511	1170
11/23/2019 19:25	7225	1052	7205	507	1170
11/23/2019 19:30	7211	1052	7227	512	1170
11/23/2019 19:35	7235	1089	7212	515	1170
11/23/2019 19:40	7198	1121	7261	512	1170
11/23/2019 19:45	7191	1170	7214	512	1172
11/23/2019 19:50	7171	1224	7120	513	1168
11/23/2019 19:55	7174	1250	7102	512	1170
11/23/2019 20:00	7126	1284	7073	510	1169
11/23/2019 20:05	7102	1321	7055	510	1169
11/23/2019 20:10	7079	1362	7024	510	1170
11/23/2019 20:15	7100	1402	7005	512	1170
11/23/2019 20:20	7089	1406	6943	510	1170
11/23/2019 20:25	7094	1367	6902	508	1169
11/23/2019 20:30	7060	1341	6926	508	1169
11/23/2019 20:35	7042	1329	6957	506	1169
11/23/2019 20:40	7045	1319	6954	507	1170
11/23/2019 20:45	7019	1303	6934	510	1169
11/23/2019 20:50	7014	1278	6903	512	1169
11/23/2019 20:55	6951	1259	6838	512	1168
11/23/2019 21:00	6936	1261	6834	508	1170
11/23/2019 21:05	6886	1274	6653	511	1170
11/23/2019 21:10
11/23/2019 21:15
11/23/2019 21:20
11/23/2019 21:25
11/23/2019 21:30
11/23/2019 21:35
11/23/2019 21:40
11/23/2019 21:45
11/23/2019 21:50
11/23/2019 21:55
11/23/2019 22:00
11/23/2019 22:05
11/23/2019 22:10
11/23/2019 22:15
11/23/2019 22:20
11/23/2019 22:25
11/23/2019 22:30
11/23/2019 22:35
11/23/2019 22:40
11/23/2019 22:45
11/23/2019 22:50
11/23/2019 22:55
11/23/2019 23:00
11/23/2019 23:05
11/23/2019 23:10
11/23/2019 23:15
11/23/2019 23:20
11/23/2019 23:25
11/23/2019 23:30
11/23/2019 23:35
11/23/2019 23:40
11/23/2019 23:45
11/23/2019 23:50
11/23/2019 23:55
